Id,Class,energy0,contras0,homogenity0,correlation0
154,G1,0.017903861073366,0.236323751865273,238.094985371165,0.968845819721858
301,G1,0.016741912496458,0.209120550338473,129.969721711914,0.982569298395245
269,G1,0.016234753988553,0.20890796405682,203.236510852556,0.974395250665572
95,G1,0.017810853710438,0.229308592387161,167.454038239097,0.977497549284125
234,G1,0.013467497206129,0.138779504617001,193.968156766688,0.969700240295721
234,G1,0.014467975704971,0.173152118102629,258.771790161259,0.970379030230842
224,G1,0.016696431158861,0.215078605505184,146.731986119616,0.980557647630124
294,G1,0.016623346493769,0.208228200430087,86.6680955296992,0.987549106716836
115,G1,0.01778907117941,0.239581572429601,110.358440498061,0.985465036778224
203,G1,0.02030493852609,0.282169137540595,128.325984894877,0.983564657648661
210,G1,0.016650478037251,0.207401043251566,109.19228413962,0.984970534072009
85,G1,0.014274366983855,0.152884483957488,176.063890589917,0.973322927123958
154,G1,0.016171180202371,0.206426388259982,152.583044158672,0.977913010864205
25,G1,0.01442278670639,0.155287207307852,191.718650064639,0.969225818376217
272,G1,0.015757060565046,0.203108957181219,168.079472001089,0.979571502426194
169,G1,0.01654714150674,0.215969381921002,156.386813635436,0.977399163835774
47,G1,0.01630305004225,0.207797785520437,200.969109342045,0.974171616244603
61,G1,0.014204057685893,0.14767391128292,174.645301762264,0.973455942087336
295,G1,0.013514424667608,0.125745382994504,196.2976797986,0.964072520162664
38,G1,0.016247723835565,0.198291944400693,109.172960468122,0.983755142141292
274,G1,0.020328807831076,0.281766705922582,129.690276927265,0.983262997834674
303,G1,0.016967285953713,0.217142381928501,166.083146220318,0.975824289675412
51,G1,0.013082659285334,0.118309345492847,224.148873919847,0.959487867709381
167,G1,0.016972742155271,0.221178823017579,161.490100020412,0.976437357140799
233,G1,0.015054390589083,0.16006214324315,164.278560250391,0.973137688745157
233,G1,0.013202164647227,0.122637280975469,222.749880928081,0.959608453001365
198,G1,0.014189383058015,0.138875524076111,170.460298020005,0.969450538172173
174,G1,0.015857882297313,0.184384042952735,160.70109546166,0.9784349434809
108,G1,0.015219015426959,0.175907841455904,217.303599374023,0.96796646569206
271,G1,0.015718082455359,0.180719044169903,151.271892222902,0.979076618168529
285,G1,0.016993391635696,0.216336286086959,160.165884194053,0.976589806198532
58,G2,0.019472180308528,0.255255021513952,143.120432741376,0.976275828637127
109,G2,0.030562383854715,0.419396239037627,74.0936925903246,0.987391371071747
61,G2,0.0231560257348,0.295463207527104,113.12934612506,0.984532970724092
51,G2,0.029748863893979,0.387714456165478,129.005443287747,0.97990219360192
178,G2,0.027050978644445,0.351985897176872,150.852827107574,0.979117749853804
126,G2,0.024587843875019,0.322438202748206,156.829012723686,0.977641273502959
54,G2,0.022717015816423,0.288973348780382,121.045111247194,0.982913358029214
253,G2,0.0229502327084,0.317705897297459,89.7247057222565,0.984198154849582
265,G2,0.027518607348937,0.372912841767176,133.976185616113,0.97894857803562
62,G2,0.020716810091812,0.280578920771612,179.441314553993,0.975413025732634
200,G2,0.026112892948068,0.357864377838453,185.416887800233,0.974126205287427
63,G2,0.027667638471363,0.368045626958859,134.622916241411,0.979303785501392
169,G2,0.024728609704391,0.315366499634101,163.515615431722,0.976307479766144
76,G2,0.025313071290343,0.371285240339542,153.00687215078,0.977974213417521
257,G2,0.02305212879784,0.296519242858919,117.902497108254,0.983676430961273
119,G2,0.028584954753717,0.385377862940615,69.5236442811457,0.987767893801551
133,G2,0.023799410139052,0.331989443839393,90.2735252092266,0.984064275901948
295,G2,0.025922452408834,0.333930777581608,166.116962645439,0.974317610148382
68,G2,0.018684622867918,0.236407927035864,163.031366945635,0.973565529588297
260,G2,0.028219424573851,0.378623518865834,122.277403551747,0.980448933277515
159,G2,0.025245493461164,0.343489723053353,222.849833299313,0.971448584265825
296,G2,0.025841601899916,0.332108110700981,166.109069878207,0.974289176518796
249,G2,0.027823193395701,0.359286904109965,142.71844594135,0.978992702992265
148,G2,0.02467059831402,0.32894242195287,170.681431584677,0.976261808309304
284,G2,0.018665968453106,0.233647003381105,127.233040756617,0.979940736191639
302,G2,0.021242120949883,0.250608343000846,142.331156018235,0.979606461458268
173,G2,0.019029928291943,0.261578064826795,99.2281417976462,0.9851601207636
214,G2,0.018438509542813,0.224151752961818,131.724705722256,0.979287849608822
254,G2,0.025058530010199,0.331274681398281,187.299516908213,0.973145112861907
241,G2,0.029164123806777,0.396438812028188,65.8844662175954,0.988584223734664
115,G2,0.024896719877046,0.326289465707575,141.921072327687,0.982491596851098
203,G2,0.018917872279792,0.243869887803287,108.949649588351,0.983177610957424
145,G2,0.020534212331039,0.243191911979534,163.179356331224,0.977033678352515
211,G2,0.020191589566297,0.238305386875238,170.669728516023,0.976224269920854
44,G2,0.025820094634763,0.344367919694598,157.359256991224,0.978024977809025
199,G2,0.026129242959381,0.338496318836277,151.309382867253,0.979048131528843
200,G2,0.023101831191093,0.329396135225349,119.806286997347,0.983026010254568
22,G2,0.024278709015443,0.34970586621597,147.426481594885,0.979099884068052
276,G2,0.02630235066501,0.342916524914493,152.515615431722,0.977747087403597
282,G2,0.026424134669342,0.351671760535836,135.77281077771,0.980068177198326
286,G2,0.025713953903489,0.332638695191474,144.496972171193,0.978958212852281
75,G2,0.022801534983541,0.32798870724032,127.940668163573,0.981963671779682
63,G2,0.025803189901088,0.334728946684913,166.649112063687,0.975997108170449
55,G2,0.019027616996624,0.257173870380347,105.352384840444,0.983942473256636
213,G2,0.018992791937606,0.261678285253107,100.736953119685,0.98491549889923
206,G2,0.027718292707908,0.371231388887788,126.685650132682,0.979783848083387
27,G2,0.027931305340605,0.362543043433345,91.9489011362873,0.984422135236819
276,G2,0.024244886502061,0.336455642779213,89.4697557324633,0.984088699064338
151,G2,0.028860415447817,0.354477179208581,137.193440838267,0.979809270275006
64,G2,0.018083321613565,0.219806947681717,129.296318976661,0.980006347887171
70,G2,0.023551656836318,0.329598028216996,91.9843505477312,0.983704647541991
173,G2,0.027078091253333,0.347657883952609,141.57025243247,0.980054329145156
109,G2,0.020173238576805,0.256718976060403,178.482139212085,0.975772436723339
197,G2,0.019261339717071,0.267845134508993,93.422875416752,0.986275012303162
34,G2,0.026104470249095,0.330045067138662,159.761720078928,0.977472068868973
83,G2,0.02256370395378,0.319579306095108,132.646186296525,0.981344878706123
144,G2,0.016909205082467,0.196139827009542,164.926583656528,0.974412159202652
297,G2,0.027417776076202,0.353745825794914,146.561202966593,0.978999491354227
12,G2,0.027139571318293,0.358086329682922,161.225828400355,0.975982585200066
133,G2,0.026327684529253,0.366827226339854,160.56875552834,0.976722723281148
224,G2,0.020841077922722,0.280682183841601,167.369803361231,0.977033927088422
149,G2,0.024676274261294,0.328031443059538,157.297747839696,0.977648352440326
228,G2,0.025002904378725,0.335489766952723,119.093488467035,0.981879827443188
44,G2,0.020030968403277,0.252082438599813,177.643532693747,0.975952802990222
273,G2,0.025748498757011,0.332589350582792,165.096142069812,0.976776198402801
208,G2,0.021208585602557,0.25250825436916,147.450704225352,0.978870822625922
268,G2,0.016487580657269,0.188835129074974,178.661427502212,0.972570663321965
79,G2,0.027076466972217,0.347369492579668,141.465401102267,0.980010886997916
275,G2,0.016951384760551,0.199675716940965,160.401782676737,0.97540447598569
226,G2,0.026067244841399,0.336869964274539,178.980608287407,0.97425181256231
16,G2,0.026166689789937,0.342560006660526,142.002925767165,0.979411460582312
109,G2,0.024822367581214,0.31390352650328,161.780023133974,0.976186899314725
20,G2,0.024846368989906,0.325544265333586,164.221065523577,0.975161146483938
58,G2,0.025399386927741,0.335687581762728,179.384432197048,0.975120539660528
224,G2,0.02722970351037,0.355731691323655,150.096482275295,0.977170354596904
247,G2,0.018897365825056,0.253528225597395,112.321153977002,0.982815390464328
237,G2,0.024492101414592,0.322607661019525,163.106076069947,0.975812412580774
225,G2,0.024463163673174,0.300720085535005,163.899979587672,0.976368070250981
27,G2,0.027884192841527,0.376706076289303,126.159896577534,0.979903518946604
259,G2,0.026551463366487,0.34522110880342,143.279308702457,0.979578177969342
123,G2,0.024748820770638,0.318372353014768,161.063074096755,0.976565950420712
41,G2,0.017078247532291,0.195540556791862,177.536708171736,0.972481463576013
301,G2,0.02071228432478,0.24299751892643,163.179968701095,0.976895265437785
215,G2,0.018970475230167,0.241125986476224,160.296114853372,0.973776010242468
37,G2,0.027517724101403,0.341595406232589,154.311560182352,0.976299975104937
91,G2,0.019822626565907,0.237393541590766,181.413825950874,0.974987687686652
12,G2,0.024179110053688,0.319503938574716,164.171259440703,0.975464018262392
99,G2,0.01712095717796,0.197958168412521,171.366605429679,0.973404766979045
20,G2,0.025926247250609,0.348970776901891,128.473566033886,0.980994199186378
36,G2,0.024315150214615,0.296661643669914,154.551881336329,0.976854950955694
73,G2,0.026691152927765,0.347891693244979,143.494182486223,0.979543161906775
27,G2,0.019780308695297,0.257315667256781,202.925835204464,0.972707188767006
82,G2,0.027264874910356,0.354474297035549,136.164591413215,0.98011924150247
138,G2,0.020208606667853,0.259059749574896,192.823637477037,0.973926888947941
277,G2,0.025955471244138,0.352396498325749,193.293325168403,0.973387434259703
47,G2,0.027432926503083,0.353513445352067,136.175273865416,0.980060246260369
69,G2,0.02552833584344,0.352214173197942,115.395863101315,0.982250823054789
299,G2,0.028132874885294,0.377269157073281,121.406749676806,0.981072336683209
273,G2,0.024431586283943,0.319057682097209,110.004422671294,0.985451564148207
166,G2,0.028177682238406,0.359095403049452,137.01136286317,0.979555913677723
31,G2,0.022027930735711,0.312081093083503,143.397972375316,0.979836367849624
160,G3,0.01851418124136,0.255382831411566,233.107028645303,0.970781244684236
282,G3,0.018377269204458,0.199880662680115,239.087841055999,0.963244427485534
171,G3,0.022264675065851,0.268430287957908,193.893039395795,0.969947876609599
65,G3,0.022003222006014,0.305380631740448,246.762196366604,0.965042209248488
170,G3,0.022741356156096,0.304989751715317,223.382118799756,0.967311112544421
292,G3,0.021394191839011,0.295711265766123,253.536231884057,0.965389556691263
150,G3,0.023328473254786,0.295165103214681,177.825270463361,0.971311228482453
131,G3,0.019591641930974,0.25315784425122,230.592774035517,0.961958577258811
279,G3,0.021561889708873,0.294100844698699,255.478056746275,0.965046096898218
150,G3,0.021430515322136,0.315247706045295,197.520310267402,0.972600442350438
173,G3,0.019090772530617,0.200146259705796,232.893991971151,0.967452677890815
35,G3,0.022407122269953,0.300793706554887,253.19316867388,0.966348591571764
129,G3,0.023434059039101,0.310949059998193,174.941892903315,0.970652477680965
37,G3,0.021212678117535,0.256531092076183,179.402122882221,0.967340387481332
209,G3,0.022549336872597,0.280898037045842,197.583248281962,0.968744377642199
136,G3,0.0188688647049,0.211507441775794,235.643260529361,0.96179857544453
45,G3,0.019742707854198,0.253817337451359,231.588827651903,0.961066624755457
303,G3,0.023842749851663,0.315759123647354,197.148533714365,0.9666095930425
100,G3,0.018722370494348,0.257511195403585,249.659046063823,0.970988609577318
116,G3,0.02157342737802,0.297720792387267,255.218684085188,0.964831330222682
112,G3,0.020055452336827,0.216324470920783,224.672450159898,0.968586613898301
86,G3,0.024061788964371,0.320990390496203,193.895488875281,0.967258821454814
251,G3,0.022896208207066,0.303668131344279,227.766755120093,0.969394047296267
21,G3,0.022383142392029,0.310339642653678,295.496972171192,0.957257972130078
243,G3,0.023931418598214,0.319505496965041,191.251684017147,0.968770741356879
230,G3,0.022451190697076,0.299294579247558,266.102946179492,0.959035948098423
96,G3,0.022118328142422,0.30814920490093,321.905626998708,0.955042594099891
11,G3,0.02282705280377,0.309608493232237,238.49336599306,0.966002140257213
255,G3,0.018473878282105,0.208188843526592,243.222630468804,0.961606779648898
21,G3,0.020624871545946,0.227652867569092,223.069333877663,0.968068843803503
186,G3,0.022514201591903,0.307162363502038,283.612301830306,0.957688849181733
18,G3,0.024085731383731,0.332609507025437,201.49935360958,0.967482849550967
19,G3,0.02347274851107,0.328928373544449,240.192760427298,0.962532645315986
96,G3,0.022219507495804,0.298445204940338,230.649316186977,0.967382393153892
16,G3,0.022762924967588,0.306571888853325,224.764373681704,0.967448909661127
271,G3,0.02144994902853,0.281536220793578,128.966251615977,0.976998755024246
144,G3,0.021863913618448,0.269748091255009,148.948016602028,0.972726102877851
105,G3,0.022466856957009,0.310363870795527,226.286044771042,0.966748652229591
116,G3,0.024334230271905,0.302325850680239,218.064707083079,0.96513518810813
245,G3,0.021693855658782,0.298289859547264,246.504388650744,0.966252783267247
177,G3,0.021386237853265,0.28649410795534,125.796489079404,0.977701874883944
71,G3,0.022607313573784,0.296121644197838,238.496700006805,0.967143398694491
167,G3,0.022806914870737,0.308938014830023,253.205484112403,0.961306834586162
237,G3,0.022535987810223,0.297892425733435,263.849220929441,0.959528363091899
95,G3,0.021537989782057,0.292027576397311,269.109682248078,0.963747343148872
26,G3,0.021804968841953,0.292675785878238,221.191331564266,0.967579112352006
207,G3,0.019626347934942,0.246423993730152,231.605837926107,0.96087503856545
133,G3,0.0241909304794,0.310920996902238,198.301149894537,0.96549534623671
277,G3,0.022283485179232,0.305329627354687,321.179696536709,0.95675864845996
292,G3,0.01957905467905,0.245425178827153,228.720623256447,0.961949377897229
115,G3,0.022799149155626,0.318125394337408,223.998571136966,0.966967652859548
268,G3,0.022444591105691,0.321615117968807,262.24433557869,0.963457587934068
261,G3,0.022948417129168,0.305451403951335,238.200449071238,0.962231738155006
83,G3,0.022285043315998,0.315352580236553,201.588147240933,0.970537672803378
190,G3,0.020947101170113,0.274605146711138,124.149214125332,0.978245962345033
75,G3,0.021079456844174,0.274362029149254,379.296863305438,0.956013978935572
104,G3,0.024222773813387,0.310547255306253,215.112948220726,0.963832996239788
154,G3,0.022109221275552,0.300148917515022,259.464788732394,0.963240023594627
140,G3,0.01866565842169,0.19407770234586,231.649112063689,0.966880986845923
86,G3,0.021201490038564,0.312956394618482,191.522283459209,0.973345476757289
83,G3,0.021438560854011,0.298261749835898,248.553242158263,0.96587227172817
57,G3,0.022372332714702,0.298747073075157,207.14261413894,0.968655559575141
109,G3,0.022819598260665,0.328171798432993,266.608559569981,0.962194752117101
285,G3,0.022141549380883,0.314287674457857,202.521943253726,0.970252335363144
43,G3,0.024101199563864,0.324563613075638,189.097298768457,0.969203043209708
254,G3,0.021257153760269,0.287653034173663,363.809144723415,0.957595307841177
165,G3,0.022733008014078,0.308317222072461,225.929849629176,0.966736094767636
224,G3,0.021578737997903,0.291976252637909,348.32163026468,0.957057595039507
120,G3,0.022554571654713,0.299585837169771,239.333877662109,0.966617137064418
138,G3,0.022150538453946,0.313316839150625,209.900523916445,0.97018163861329
44,G3,0.023660306980363,0.32115402838057,182.438048581344,0.968947847951497
283,G3,0.02391095225324,0.322483500269252,191.586446213514,0.967312634696749
69,G3,0.022994870952438,0.305767753600321,169.501394842485,0.969379420117067
42,G3,0.022511990962983,0.306376310009461,279.266244811866,0.958150874512016
168,G3,0.023739761973681,0.313843580102596,186.48737837654,0.967897390903602
89,G3,0.023193781778197,0.316131639258439,182.240593318365,0.969540939784137
132,G3,0.021540139174785,0.300549751152947,256.083962713479,0.964963856219435
57,G3,0.022322665214563,0.309943090812383,252.211948016602,0.963253084526676
292,G3,0.023528892652488,0.311326699011657,176.697557324625,0.970290868148385
125,G3,0.02160077115529,0.287565401442737,378.080832823025,0.956794962405914
286,G3,0.024350443695489,0.338255818074782,182.080152412058,0.970134068657765
182,G3,0.018762448112138,0.256813655870184,240.77110975029,0.971242099060106
15,G3,0.023602268827855,0.30541435845163,182.797645778051,0.970652526922215
226,G3,0.023864147696343,0.338359657190928,231.678437776416,0.963959689618338
258,G3,0.023858715141116,0.317531379261038,186.436959923795,0.967660749617446
139,G3,0.021452916516761,0.284446944551172,378.322038511263,0.956976778889382
70,G3,0.023733471932205,0.295806498790696,215.245084030755,0.966079931000457
166,G3,0.022426328997854,0.305341661281722,204.753351024019,0.966553911961934
179,G3,0.022539993359048,0.308890207486465,248.536708171736,0.963977750249823
109,G3,0.022331633211447,0.324015377072672,244.692590324556,0.966026565995455
290,G3,0.024331281215948,0.30537575099985,215.806627202831,0.964376419269258
165,G3,0.021866295628415,0.322595952060527,231.635707967611,0.968377027552118
68,G3,0.0193291212043,0.205944440397005,238.31353337416,0.966868138900146
102,G3,0.024287002405837,0.30769204806761,213.381710553175,0.964750982232407
141,G3,0.022644757832156,0.303732696127222,208.694835680751,0.968667920048373
202,G3,0.022170176293409,0.29013834988486,255.37517860788,0.966145341802065
109,G3,0.021891370389774,0.250437867731156,197.838470436144,0.970245751463133
254,G3,0.022899645332416,0.303983333633948,236.410764101517,0.968613279671351
24,G3,0.020808064314023,0.29004643612401,128.466489759815,0.978233636373144
288,G3,0.020673915262635,0.297882887088023,142.226100564742,0.978628544648282
135,G3,0.020934167891289,0.300508089520135,143.583384364156,0.978565759703566
606,G3,0.020934167891289,0.300508089520135,143.583384364156,0.978565759703566
